ID,型号,价格,能源类型,车辆级别,驱动方式,马力(Ps),电池容量(kWh),百公里能耗,续航里程
8962,江淮A5 PLUS 2023款 1.5T CVT尊贵版PRO,9.88万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T DCT旗舰版,10.98万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T CVT尊贵智联版,13.98万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8965,星纪元ES 2025款 至臻尊享版,20.59万,纯电动,中大型车,后置后驱,313Ps,77,N/A,680km
8965,星纪元ES 2025款 纯电版 Pro,21.59万,纯电动,中大型车,后置后驱,313Ps,77,N/A,680km
8965,星纪元ES 2025款 纯电版 Pro城市智驾,23.69万,纯电动,中大型车,后置后驱,313Ps,77,N/A,680km
8965,星纪元ES 2025款 纯电版 Pro四驱,23.69万,纯电动,中大型车,双电机四驱,480Ps,77,N/A,605km
8965,星纪元ES 2025款 纯电版 Ultra四驱旗舰,29.99万,纯电动,中大型车,双电机四驱,480Ps,100,N/A,710km
8965,星纪元ES 2025款 增程版 Plus舒适智享,15.28万,增程式,中大型车,后置后驱,265Ps,34.7,N/A,255km
8965,星纪元ES 2025款 增程版 Pro高速智驾,16.98万,增程式,中大型车,后置后驱,265Ps,34.7,N/A,255km
8965,星纪元ES 2025款 增程版 Max城市智驾,18.98万,增程式,中大型车,后置后驱,265Ps,34.7,N/A,255km
8965,星纪元ES 2025款 增程版 Ultra四驱旗舰,20.98万,增程式,中大型车,双电机四驱,469Ps,41.16,N/A,255km
8966,星纪元ET 2025款 纯电版 Pro城市智驾,21.98万,纯电动,中大型SUV,后置后驱,313Ps,77,N/A,625km
8966,星纪元ET 2025款 纯电版 Max城市智驾,23.98万,纯电动,中大型SUV,后置后驱,313Ps,100,N/A,760km
8966,星纪元ET 2025款 纯电版 Ultra四驱城市智驾,27.98万,纯电动,中大型SUV,双电机四驱,562Ps,100,N/A,655km
8966,星纪元ET 2025款 增程版 四驱Max,23.98万,增程式,中大型SUV,双电机四驱,469Ps,41.16,N/A,240km
8966,星纪元ET 2025款 增程版 四驱Ultra,26.98万,增程式,中大型SUV,双电机四驱,469Ps,41.16,N/A,240km
8966,星纪元ET 2025款 增程版 四驱Premium,28.98万,增程式,中大型SUV,双电机四驱,469Ps,41.16,N/A,240km
8966,星纪元ET 2024款 增程版 Plus,18.98万,增程式,中大型SUV,后置后驱,265Ps,32,N/A,200km
8966,星纪元ET 2024款 增程版 Pro,20.58万,增程式,中大型SUV,后置后驱,265Ps,32,N/A,200km
8966,星纪元ET 2024款 增程版 Pro+,22.58万,增程式,中大型SUV,后置后驱,265Ps,32,N/A,200km
8966,星纪元ET 2024款 增程版 Max,24.98万,增程式,中大型SUV,后置后驱,265Ps,32,N/A,189km
8966,星纪元ET 2024款 纯电版 Pro,22.98万,纯电动,中大型SUV,后置后驱,313Ps,77,N/A,625km
8966,星纪元ET 2024款 纯电版 四驱Pro,23.98万,纯电动,中大型SUV,双电机四驱,480Ps,77,N/A,540km
8966,星纪元ET 2024款 纯电版 Pro城市智驾,24.98万,纯电动,中大型SUV,后置后驱,313Ps,77,N/A,625km
8966,星纪元ET 2024款 纯电版 Max,27.98万,纯电动,中大型SUV,后置后驱,313Ps,100,N/A,760km
8966,星纪元ET 2024款 纯电版 四驱Ultra,31.98万,纯电动,中大型SUV,双电机四驱,562Ps,100,N/A,655km
8967,星途瑶光C-DM 2025款 超越版,15.99万,插电式混合动力,中型SUV,前驱,224Ps,18.67,N/A,100km
8967,星途瑶光C-DM 2025款 超越版Pro,17.29万,插电式混合动力,中型SUV,前驱,224Ps,18.67,N/A,100km
8967,星途瑶光C-DM 2025款 100长续航Pro两驱,17.29万,插电式混合动力,中型SUV,前驱,224Ps,18.67,N/A,100km
8967,星途瑶光C-DM 2025款 210超长续航Pro两驱,18.89万,插电式混合动力,中型SUV,前驱,224Ps,34.46,N/A,210km
8967,星途瑶光C-DM 2025款 200超长续航Pro四驱,19.99万,插电式混合动力,中型SUV,N/A,462Ps,34.46,N/A,200km
8967,星途瑶光C-DM 2025款 200超长续航Max四驱,21.99万,插电式混合动力,中型SUV,N/A,462Ps,34.46,N/A,200km
8973,瑞虎9 C-DM 2025款 106km 悦享版 三元锂,16.59万,插电式混合动力,中型SUV,前驱,224Ps,19.43,N/A,106km
8973,瑞虎9 C-DM 2025款 106km 超享版 三元锂,17.59万,插电式混合动力,中型SUV,前驱,224Ps,19.43,N/A,106km
8973,瑞虎9 C-DM 2025款 106km 悦享版 磷酸铁锂,16.59万,插电式混合动力,中型SUV,前驱,224Ps,18.67,N/A,106km
8973,瑞虎9 C-DM 2025款 106km 超享版 磷酸铁锂,17.59万,插电式混合动力,中型SUV,前驱,224Ps,18.67,N/A,106km
8974,探索06 C-DM 2024款 1.5T 标准型,11.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,18.3,N/A,120km
8974,探索06 C-DM 2024款 1.5T 舒适型,12.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,18.3,N/A,120km
8974,探索06 C-DM 2024款 1.5T 豪华型,13.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,18.3,N/A,120km
8975,江淮QX PHEV 2024款 120km 献礼版,8.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2024款 120km 劲享Pro版,18.69万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2023款 120km 劲能版,12.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2023款 120km 劲驰版,13.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2023款 120km 劲享版,14.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2023款 120km 尊贵版,17.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8975,江淮QX PHEV 2023款 120km 旗舰版,19.69万,插电式混合动力,紧凑型SUV,前驱,204Ps,21.68,N/A,120km
8976,捷途山海L6 2024款 1.5TD DHT PRO,12.39万,插电式混合动力,紧凑型SUV,前驱,204Ps,19.43,N/A,125km
8976,捷途山海L6 2024款 1.5TD DHT MAX,13.49万,插电式混合动力,紧凑型SUV,前驱,204Ps,19.43,N/A,125km
8976,捷途山海L6 2024款 1.5TD DHT ULTRA,14.49万,插电式混合动力,紧凑型SUV,前驱,204Ps,19.43,N/A,125km
8979,宋L EV 2025款 智驾版 550KM 卓越型,18.98万,纯电动,中型SUV,后置后驱,204Ps,71.8,N/A,550km
8979,宋L EV 2025款 智驾版 662KM 超越型,19.98万,纯电动,中型SUV,后置后驱,313Ps,87.04,N/A,662km
8979,宋L EV 2025款 智驾版 662KM 激光雷达卓越型,22.58万,纯电动,中型SUV,后置后驱,313Ps,87.04,N/A,662km
8979,宋L EV 2025款 智驾版 602KM 激光雷达四驱型,24.98万,纯电动,中型SUV,双电机四驱,517Ps,87.04,N/A,602km
8979,宋L EV 2025款 550KM 卓越型,18.98万,纯电动,中型SUV,后置后驱,204Ps,71.8,N/A,550km
8979,宋L EV 2025款 662KM 超越型,19.98万,纯电动,中型SUV,后置后驱,313Ps,87.04,N/A,662km
8979,宋L EV 2025款 662KM 卓越智驾型,22.58万,纯电动,中型SUV,后置后驱,313Ps,87.04,N/A,662km
8979,宋L EV 2025款 602KM 四驱智驾型,24.98万,纯电动,中型SUV,双电机四驱,517Ps,87.04,N/A,602km
8989,风神L7 PHEV 2024款 110 Pro,12.89万,插电式混合动力,紧凑型SUV,前驱,136Ps,17,N/A,110km
8989,风神L7 PHEV 2024款 205 Air,13.69万,插电式混合动力,紧凑型SUV,前驱,136Ps,30.3,N/A,205km
8989,风神L7 PHEV 2024款 205 Pro,14.19万,插电式混合动力,紧凑型SUV,前驱,136Ps,30.3,N/A,205km
8989,风神L7 PHEV 2024款 205 Plus,14.99万,插电式混合动力,紧凑型SUV,前驱,136Ps,30.3,N/A,205km
8993,猎光e:NS2 2024款 锐光版,18.98万,纯电动,紧凑型SUV,前驱,204Ps,68.8,N/A,545km
8993,猎光e:NS2 2024款 炫光版,19.98万,纯电动,紧凑型SUV,前驱,204Ps,68.8,N/A,545km
8993,猎光e:NS2 2024款 熠光版,19.98万,纯电动,紧凑型SUV,前驱,204Ps,68.8,N/A,545km
8993,猎光e:NS2 2024款 驭光版,20.98万,纯电动,紧凑型SUV,前驱,204Ps,68.8,N/A,545km
8994,e:NP2 极湃2 2024款 进阶版,15.98万,纯电动,紧凑型SUV,前驱,204Ps,68.8,N/A,545km
9028,沃尔沃EX30 2025款 后驱Core,20.08万,纯电动,小型SUV,后置后驱,272Ps,49,N/A,410km
9028,沃尔沃EX30 2025款 后驱长续航版Plus,21.98万,纯电动,小型SUV,后置后驱,272Ps,66,N/A,590km
9028,沃尔沃EX30 2025款 后驱长续航版Ultra,23.28万,纯电动,小型SUV,后置后驱,272Ps,66,N/A,590km
9028,沃尔沃EX30 2025款 双电机四驱高性能版Ultra,25.58万,纯电动,小型SUV,双电机四驱,428Ps,66,N/A,540km
9029,云朵 2023款 360 Plus,9.58万,纯电动,紧凑型车,前驱,136Ps,37.9,N/A,360km
9029,云朵 2023款 360 Pro,10.38万,纯电动,紧凑型车,前驱,136Ps,37.9,N/A,360km
9029,云朵 2023款 460 Pro,11.58万,纯电动,紧凑型车,前驱,136Ps,50.6,N/A,460km
9029,云朵 2023款 460 Max,12.38万,纯电动,紧凑型车,前驱,136Ps,50.6,N/A,460km
9029,云朵 2023款 460 Pro 灵犀版,12.58万,纯电动,紧凑型车,前驱,136Ps,50.6,N/A,460km
9029,云朵 2023款 460 Max 灵犀版,13.38万,纯电动,紧凑型车,前驱,136Ps,50.6,N/A,460km
9029,云朵 2023款 460 Plus 营运专属版,14.58万,纯电动,紧凑型车,前驱,136Ps,50.6,N/A,460km
9032,五菱星云 2023款 2.0L DHT 标准型,8.98万,油电混合,紧凑型SUV,前驱,177Ps,1.8,N/A,N/A
9032,五菱星云 2023款 2.0L DHT 旗舰型,10.58万,油电混合,紧凑型SUV,前驱,177Ps,1.8,N/A,N/A
9113,哈弗猛龙PHEV 2024款 1.5T Hi4 102 Air,16.58万,插电式混合动力,紧凑型SUV,N/A,299Ps,18.74,N/A,N/A
9113,哈弗猛龙PHEV 2024款 1.5T Hi4 102 Pro,17.38万,插电式混合动力,紧凑型SUV,N/A,299Ps,18.74,N/A,N/A
9113,哈弗猛龙PHEV 2024款 1.5T Hi4 145 Pro,18.38万,插电式混合动力,紧凑型SUV,N/A,299Ps,27.54,N/A,N/A
9113,哈弗猛龙PHEV 2024款 1.5T Hi4 145 穿越版,19.28万,插电式混合动力,紧凑型SUV,N/A,299Ps,27.54,N/A,N/A
9113,哈弗猛龙PHEV 2023款 1.5T Hi4 102 探界版,16.58万,插电式混合动力,紧凑型SUV,N/A,299Ps,18.74,N/A,N/A
9113,哈弗猛龙PHEV 2023款 1.5T Hi4 102 探索版,17.38万,插电式混合动力,紧凑型SUV,N/A,299Ps,18.74,N/A,N/A
9113,哈弗猛龙PHEV 2023款 1.5T Hi4 145 探索版,18.38万,插电式混合动力,紧凑型SUV,N/A,299Ps,27.54,N/A,N/A
9118,智己LS6 2025款 灵蜥智驾版,23.99万,纯电动,中大型SUV,后置后驱,294Ps,75,N/A,625km
9118,智己LS6 2025款 长续航灵蜥智驾版,26.29万,纯电动,中大型SUV,后置后驱,337Ps,83,N/A,701km
9118,智己LS6 2025款 长续航灵蜥智享版,27.79万,纯电动,中大型SUV,后置后驱,337Ps,83,N/A,701km
9118,智己LS6 2025款 超长续航灵蜥智驾版,27.79万,纯电动,中大型SUV,后置后驱,408Ps,100,N/A,802km
9118,智己LS6 2025款 超强性能灵蜥智享版,30.29万,纯电动,中大型SUV,双电机四驱,787Ps,100,N/A,750km
9118,智己LS6 2025款 灵蜥智驾剧院版,23.99万,纯电动,中大型SUV,后置后驱,294Ps,75,N/A,625km
9118,智己LS6 2025款 长续航灵蜥智驾剧院版,26.29万,纯电动,中大型SUV,后置后驱,337Ps,83,N/A,701km
9118,智己LS6 2025款 超长续航灵蜥智驾剧院版,27.79万,纯电动,中大型SUV,后置后驱,408Ps,100,N/A,802km
9118,智己LS6 2025款 长续航灵蜥智享剧院版,27.79万,纯电动,中大型SUV,后置后驱,337Ps,83,N/A,701km
9118,智己LS6 2025款 超强性能灵蜥智享剧院版,30.29万,纯电动,中大型SUV,双电机四驱,787Ps,100,N/A,750km
9125,荣威D7 EV 2024款 510km 后驱领航版,14.98万,纯电动,中型车,后置后驱,197Ps,57.6,N/A,510km
9125,荣威D7 EV 2024款 510km 后驱尊荣版,15.78万,纯电动,中型车,后置后驱,197Ps,57.6,N/A,510km
9125,荣威D7 EV 2024款 610km 后驱尊荣版,17.48万,纯电动,中型车,后置后驱,211Ps,68.5,N/A,610km
9125,荣威D7 EV 2024款 510km 出行版,20.08万,纯电动,中型车,后置后驱,197Ps,59.2,N/A,510km
9125,荣威D7 EV 2023款 510后驱卓越版,14.98万,纯电动,中型车,后置后驱,197Ps,59.2,N/A,510km
9125,荣威D7 EV 2023款 510后驱旗舰版,15.98万,纯电动,中型车,后置后驱,197Ps,59.2,N/A,510km
9125,荣威D7 EV 2023款 610后驱旗舰版,17.68万,纯电动,中型车,后置后驱,211Ps,68.5,N/A,610km
9126,蔚来ET5T 2024款 75kWh,29.8万,纯电动,中型车,双电机四驱,490Ps,75,N/A,530km
9126,蔚来ET5T 2024款 100kWh,35.6万,纯电动,中型车,双电机四驱,490Ps,100,N/A,680km
9128,ZEEKR 007 2025款 后驱智驾版 75kWh,20.99万,纯电动,中型车,后置后驱,422Ps,75.6,N/A,688km
9128,ZEEKR 007 2025款 长续航后驱智驾版 100kWh,22.99万,纯电动,中型车,后置后驱,422Ps,100.01,N/A,870km
9128,ZEEKR 007 2025款 四驱智驾版 75kWh,22.99万,纯电动,中型车,双电机四驱,646Ps,75.6,N/A,616km
9128,ZEEKR 007 2025款 长续航四驱智驾版 100kWh,25.99万,纯电动,中型车,双电机四驱,646Ps,100.01,N/A,770km
9128,ZEEKR 007 2025款 四驱性能版 100kWh,29.99万,纯电动,中型车,双电机四驱,646Ps,100.01,N/A,660km
9129,长安启源A05 2025款 真香版 70 领先型,7.89万,插电式混合动力,紧凑型车,前驱,190Ps,9.07,N/A,70km
9129,长安启源A05 2025款 真香版 70 超越型,8.49万,插电式混合动力,紧凑型车,前驱,190Ps,9.07,N/A,70km
9129,长安启源A05 2025款 真香版 145 领先型,9.39万,插电式混合动力,紧凑型车,前驱,215Ps,18.4,N/A,145km
9129,长安启源A05 2025款 真香版 145 超越型,9.99万,插电式混合动力,紧凑型车,前驱,215Ps,18.4,N/A,145km
9129,长安启源A05 2025款 真香版 145 卓越型,10.39万,插电式混合动力,紧凑型车,前驱,215Ps,18.4,N/A,145km
9131,极石01 2024款 全能7座标准续航版,29.99万,增程式,中大型SUV,双电机四驱,476Ps,44.5,N/A,215km
9131,极石01 2024款 尊享6座标准续航版,30.99万,增程式,中大型SUV,双电机四驱,476Ps,44.5,N/A,215km
9131,极石01 2024款 全能7座长续航版,34.99万,增程式,中大型SUV,双电机四驱,476Ps,58.4,N/A,306km
9131,极石01 2024款 尊享6座长续航版,35.99万,增程式,中大型SUV,双电机四驱,476Ps,58.4,N/A,306km
9131,极石01 2023款 全能7座长续航版,34.99万,增程式,中大型SUV,双电机四驱,476Ps,56.01,N/A,282km
9131,极石01 2023款 尊享6座长续航版,35.99万,增程式,中大型SUV,双电机四驱,476Ps,56.01,N/A,282km
9167,岚图追光 PHEV 2024款 超长续航四驱行政版,25.28万,插电式混合动力,中大型车,N/A,394Ps,43,N/A,262km
9167,岚图追光 PHEV 2024款 超长续航四驱旗舰版,27.78万,插电式混合动力,中大型车,N/A,394Ps,43,N/A,262km
9173,荣威D7 DMH 2025款 125世界冠军版,12.38万,插电式混合动力,中型车,前驱,186Ps,19.7,N/A,125km
9173,荣威D7 DMH 2025款 125世界冠军卓越版,13.38万,插电式混合动力,中型车,前驱,186Ps,19.7,N/A,125km
9173,荣威D7 DMH 2025款 125世界冠军旗舰版,14.38万,插电式混合动力,中型车,前驱,186Ps,19.7,N/A,125km
9173,荣威D7 DMH 2023款 125超越版,12.58万,插电式混合动力,中型车,前驱,204Ps,21.4,N/A,125km
9173,荣威D7 DMH 2023款 125卓越版,13.58万,插电式混合动力,中型车,前驱,204Ps,21.4,N/A,125km
9173,荣威D7 DMH 2023款 125旗舰版,14.58万,插电式混合动力,中型车,前驱,204Ps,21.4,N/A,125km
9179,极狐 阿尔法S5 2024款 560PRO 185kW,12.78万,纯电动,中型车,前驱,252Ps,65,N/A,560km
9179,极狐 阿尔法S5 2024款 560MAX 185kW,14.48万,纯电动,中型车,前驱,252Ps,65,N/A,560km
9179,极狐 阿尔法S5 2024款 708MAX 200kW,16.48万,纯电动,中型车,前驱,272Ps,79.2,N/A,708km
9179,极狐 阿尔法S5 2024款 650ULTRA 390kW,18.48万,纯电动,中型车,双电机四驱,530Ps,79.2,N/A,650km
9181,帕拉丁 2024款 2.0T 四驱尊享型劲酷版,19.38万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2024款 2.0T 四驱尊途版,20.58万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2024款 2.0T 四驱智享型劲酷版,22.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2024款 2.0T 四驱纪念版,24.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2024款 2.0T 四驱智雅版,26.18万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 两驱豪享版,16.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 两驱智享版,17.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 四驱尊享版,18.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 四驱尊尚版,20.18万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 四驱智享版,21.68万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9181,帕拉丁 2023款 2.0T 四驱智尊版,23.98万,汽油,中型SUV,N/A,N/A,N/A,N/A,N/A
9184,传祺E8 PHEV 2025款 2.0ATK 150km PRO+,21.68万,插电式混合动力,中型MPV,前驱,182Ps,25.57,N/A,150km
9184,传祺E8 PHEV 2024款 2.0ATK 150km MAX+,23.28万,插电式混合动力,中型MPV,前驱,182Ps,25.57,N/A,150km
9184,传祺E8 PHEV 2024款 2.0ATK 150km 龙腾光辉+,23.88万,插电式混合动力,中型MPV,前驱,182Ps,25.57,N/A,150km
9184,传祺E8 PHEV 2024款 2.0ATK  150km 龙腾星夜+,23.88万,插电式混合动力,中型MPV,前驱,182Ps,25.57,N/A,150km
9186,IQ傲歌 2024款 标准续航版,23.97万,纯电动,中型SUV,前驱,245Ps,68.4,N/A,536km
9186,IQ傲歌 2024款 四驱长续航版,26.97万,纯电动,中型SUV,双电机四驱,287Ps,79.7,N/A,600km
9187,传祺ES9 PHEV 2024款 143km PRO+,22.98万,插电式混合动力,中大型SUV,前驱,182Ps,25.57,N/A,143km
9187,传祺ES9 PHEV 2024款 143km MAX+,24.98万,插电式混合动力,中大型SUV,前驱,182Ps,25.57,N/A,143km
9187,传祺ES9 PHEV 2024款 143km 旅行者 Pro,25.98万,插电式混合动力,中大型SUV,前驱,182Ps,25.57,N/A,143km
9187,传祺ES9 PHEV 2024款 143km 旅行者 Max,26.98万,插电式混合动力,中大型SUV,前驱,182Ps,25.57,N/A,143km
9208,哪吒AYA 2023款 318 Lite,6.58万,纯电动,小型SUV,前驱,54Ps,N/A,N/A,318km
9208,哪吒AYA 2023款 401 Lite,6.98万,纯电动,小型SUV,前驱,95Ps,37.2,N/A,401km
9208,哪吒AYA 2023款 401,8.08万,纯电动,小型SUV,前驱,95Ps,N/A,N/A,401km
9211,深蓝G318 2024款 两驱标准版,17.59万,增程式,中大型SUV,后置后驱,252Ps,18.99,N/A,100km
9211,深蓝G318 2024款 两驱舒享版,18.59万,增程式,中大型SUV,后置后驱,252Ps,35.07,N/A,190km
9211,深蓝G318 2024款 两驱空悬版,19.99万,增程式,中大型SUV,后置后驱,252Ps,35.07,N/A,184km
9211,深蓝G318 2024款 四驱舒享版,19.99万,增程式,中大型SUV,双电机四驱,430Ps,35.07,N/A,184km
9211,深蓝G318 2024款 四驱空悬版,22.99万,增程式,中大型SUV,双电机四驱,430Ps,35.07,N/A,174km
9211,深蓝G318 2024款 无忧穿越版,31.8万,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9224,宝马i5 2025款 eDrive35L 豪华套装,43.99万,纯电动,中大型车,后置后驱,272Ps,81.6,N/A,618km
9224,宝马i5 2025款 eDrive35L M运动套装,43.99万,纯电动,中大型车,后置后驱,272Ps,81.6,N/A,618km
9224,宝马i5 2025款 eDrive40L 豪华套装,48.59万,纯电动,中大型车,后置后驱,326Ps,96.96,N/A,713km
9224,宝马i5 2025款 eDrive40L M运动套装,48.59万,纯电动,中大型车,后置后驱,326Ps,96.96,N/A,713km
9224,宝马i5 2025款 xDrive50L 豪华套装,53.99万,纯电动,中大型车,双电机四驱,524Ps,96.96,N/A,651km
9224,宝马i5 2025款 xDrive50L M运动套装,53.99万,纯电动,中大型车,双电机四驱,524Ps,96.96,N/A,651km
9224,宝马i5 2024款 eDrive35L 豪华套装,43.99万,纯电动,中大型车,后置后驱,286Ps,79.05,N/A,567km
9224,宝马i5 2024款 eDrive35L M运动套装,43.99万,纯电动,中大型车,后置后驱,286Ps,79.05,N/A,567km
9224,宝马i5 2024款 eDrive35L 尊享型 豪华套装,46.59万,纯电动,中大型车,后置后驱,286Ps,79.05,N/A,536km
9224,宝马i5 2024款 eDrive35L 尊享型 M运动套装,46.59万,纯电动,中大型车,后置后驱,286Ps,79.05,N/A,536km
9225,智界S7 2025款 Pro后驱长续航版,22.98万,纯电动,中大型车,后置后驱,292Ps,82,N/A,705km
9225,智界S7 2025款 Max后驱长续航版,26.98万,纯电动,中大型车,后置后驱,292Ps,82,N/A,705km
9225,智界S7 2025款 Max后驱超长续航版,28.98万,纯电动,中大型车,后置后驱,292Ps,100,N/A,855km
9225,智界S7 2025款 Ultra四驱长续航版,31.98万,纯电动,中大型车,双电机四驱,496Ps,100,N/A,785km
9225,智界S7 2024款 Pro后驱长航版,24.98万,纯电动,中大型车,后置后驱,292Ps,82,N/A,705km
9225,智界S7 2024款 Max后驱长航智驾版,26.98万,纯电动,中大型车,后置后驱,292Ps,82,N/A,705km
9225,智界S7 2024款 Max+后驱超航智驾版,29.98万,纯电动,中大型车,后置后驱,292Ps,100,N/A,855km
9225,智界S7 2024款 Max RS四驱性能版,32.98万,纯电动,中大型车,双电机四驱,496Ps,82,N/A,630km
9225,智界S7 2024款 Ultra四驱旗舰版,34.98万,纯电动,中大型车,双电机四驱,496Ps,100,N/A,751km
9234,五菱星光EV 2024款 共创版 410标准版,9.98万,纯电动,中型车,前驱,136Ps,41.9,N/A,410km
9234,五菱星光EV 2024款 共创版 510进阶版,10.98万,纯电动,中型车,前驱,204Ps,54.5,N/A,510km
9235,五菱星光PHEV 2024款 共创版 70 标准版,7.98万,插电式混合动力,中型车,前驱,204Ps,9.5,N/A,70km
9235,五菱星光PHEV 2024款 共创版 150 标准型,8.98万,插电式混合动力,中型车,前驱,204Ps,20.5,N/A,150km
9235,五菱星光PHEV 2024款 共创版 150 进阶版,9.98万,插电式混合动力,中型车,前驱,204Ps,20.5,N/A,150km
9235,五菱星光PHEV 2024款 共创版 150 领航型,10.28万,插电式混合动力,中型车,前驱,204Ps,20.5,N/A,150km
9235,五菱星光PHEV 2023款 70 标准版,8.88万,插电式混合动力,中型车,前驱,177Ps,9.5,N/A,70km
9235,五菱星光PHEV 2023款 150 进阶版,10.58万,插电式混合动力,中型车,前驱,177Ps,20.5,N/A,150km
9237,起亚EV5 2025款 530 Light,14.98万,纯电动,紧凑型SUV,前驱,218Ps,64.2,N/A,530km
9237,起亚EV5 2025款 530 Air,15.98万,纯电动,紧凑型SUV,前驱,218Ps,64.2,N/A,530km
9237,起亚EV5 2025款 530 Land,17.48万,纯电动,紧凑型SUV,前驱,218Ps,64.2,N/A,530km
9237,起亚EV5 2025款 720 Light,17.48万,纯电动,紧凑型SUV,前驱,218Ps,88.1,N/A,720km
9237,起亚EV5 2025款 720 Air,18.48万,纯电动,紧凑型SUV,前驱,218Ps,88.1,N/A,720km
